"","region","long","lat","group","order","subregion","location","hits","keyword","geo","gprop"
"6379","michigan",-85.6972961425781,46.6846008300781,23,6401,"north","Michigan",46,"violent crime","US","web"
"6380","michigan",-85.628547668457,46.6903305053711,23,6402,"north","Michigan",46,"violent crime","US","web"
"6381","michigan",-85.5655136108398,46.6788711547852,23,6403,"north","Michigan",46,"violent crime","US","web"
"6382","michigan",-85.5139465332031,46.6731414794922,23,6404,"north","Michigan",46,"violent crime","US","web"
"6383","michigan",-85.4394683837891,46.6846008300781,23,6405,"north","Michigan",46,"violent crime","US","web"
"6384","michigan",-85.3535232543945,46.713249206543,23,6406,"north","Michigan",46,"violent crime","US","web"
"6385","michigan",-85.3019561767578,46.7304382324219,23,6407,"north","Michigan",46,"violent crime","US","web"
"6386","michigan",-85.2389297485352,46.7476272583008,23,6408,"north","Michigan",46,"violent crime","US","web"
"6387","michigan",-85.1930923461914,46.7476272583008,23,6409,"north","Michigan",46,"violent crime","US","web"
"6388","michigan",-85.1358032226562,46.7590866088867,23,6410,"north","Michigan",46,"violent crime","US","web"
"6389","michigan",-85.1128768920898,46.7476272583008,23,6411,"north","Michigan",46,"violent crime","US","web"
"6390","michigan",-85.0441284179688,46.7476272583008,23,6412,"north","Michigan",46,"violent crime","US","web"
"6391","michigan",-84.992561340332,46.7648162841797,23,6413,"north","Michigan",46,"violent crime","US","web"
"6392","michigan",-84.9639129638672,46.7705421447754,23,6414,"north","Michigan",46,"violent crime","US","web"
"6393","michigan",-84.9467239379883,46.7648162841797,23,6415,"north","Michigan",46,"violent crime","US","web"
"6394","michigan",-84.9696426391602,46.7361679077148,23,6416,"north","Michigan",46,"violent crime","US","web"
"6395","michigan",-84.998291015625,46.70751953125,23,6417,"north","Michigan",46,"violent crime","US","web"
"6396","michigan",-85.0154800415039,46.6788711547852,23,6418,"north","Michigan",46,"violent crime","US","web"
"6397","michigan",-85.0326690673828,46.6330337524414,23,6419,"north","Michigan",46,"violent crime","US","web"
"6398","michigan",-85.0269317626953,46.6043853759766,23,6420,"north","Michigan",46,"violent crime","US","web"
"6399","michigan",-85.0269317626953,46.5413627624512,23,6421,"north","Michigan",46,"violent crime","US","web"
"6400","michigan",-85.0326690673828,46.5184440612793,23,6422,"north","Michigan",46,"violent crime","US","web"
"6401","michigan",-85.0269317626953,46.4897956848145,23,6423,"north","Michigan",46,"violent crime","US","web"
"6402","michigan",-84.9868316650391,46.4668769836426,23,6424,"north","Michigan",46,"violent crime","US","web"
"6403","michigan",-84.9467239379883,46.4726066589355,23,6425,"north","Michigan",46,"violent crime","US","web"
"6404","michigan",-84.9066162109375,46.4496879577637,23,6426,"north","Michigan",46,"violent crime","US","web"
"6405","michigan",-84.8321304321289,46.4439582824707,23,6427,"north","Michigan",46,"violent crime","US","web"
"6406","michigan",-84.81494140625,46.438232421875,23,6428,"north","Michigan",46,"violent crime","US","web"
"6407","michigan",-84.7920227050781,46.4324989318848,23,6429,"north","Michigan",46,"violent crime","US","web"
"6408","michigan",-84.7519149780273,46.438232421875,23,6430,"north","Michigan",46,"violent crime","US","web"
"6409","michigan",-84.723274230957,46.4439582824707,23,6431,"north","Michigan",46,"violent crime","US","web"
"6410","michigan",-84.7060775756836,46.4554176330566,23,6432,"north","Michigan",46,"violent crime","US","web"
"6411","michigan",-84.6831665039062,46.4726066589355,23,6433,"north","Michigan",46,"violent crime","US","web"
"6412","michigan",-84.6602401733398,46.4726066589355,23,6434,"north","Michigan",46,"violent crime","US","web"
"6413","michigan",-84.5972213745117,46.4554176330566,23,6435,"north","Michigan",46,"violent crime","US","web"
"6414","michigan",-84.5914916992188,46.4267692565918,23,6436,"north","Michigan",46,"violent crime","US","web"
"6415","michigan",-84.5742950439453,46.4153137207031,23,6437,"north","Michigan",46,"violent crime","US","web"
"6416","michigan",-84.545654296875,46.4153137207031,23,6438,"north","Michigan",46,"violent crime","US","web"
"6417","michigan",-84.5170059204102,46.4210395812988,23,6439,"north","Michigan",46,"violent crime","US","web"
"6418","michigan",-84.4711685180664,46.4324989318848,23,6440,"north","Michigan",46,"violent crime","US","web"
"6419","michigan",-84.4310607910156,46.4439582824707,23,6441,"north","Michigan",46,"violent crime","US","web"
"6420","michigan",-84.3966827392578,46.4554176330566,23,6442,"north","Michigan",46,"violent crime","US","web"
"6421","michigan",-84.3623046875,46.4554176330566,23,6443,"north","Michigan",46,"violent crime","US","web"
"6422","michigan",-84.3279266357422,46.4554176330566,23,6444,"north","Michigan",46,"violent crime","US","web"
"6423","michigan",-84.2820892333984,46.4439582824707,23,6445,"north","Michigan",46,"violent crime","US","web"
"6424","michigan",-84.2591705322266,46.4095802307129,23,6446,"north","Michigan",46,"violent crime","US","web"
"6425","michigan",-84.2248001098633,46.3637428283691,23,6447,"north","Michigan",46,"violent crime","US","web"
"6426","michigan",-84.2305297851562,46.3064498901367,23,6448,"north","Michigan",46,"violent crime","US","web"
"6427","michigan",-84.2018737792969,46.2376937866211,23,6449,"north","Michigan",46,"violent crime","US","web"
"6428","michigan",-84.2190704345703,46.2205047607422,23,6450,"north","Michigan",46,"violent crime","US","web"
"6429","michigan",-84.2419815063477,46.1975860595703,23,6451,"north","Michigan",46,"violent crime","US","web"
"6430","michigan",-84.2477111816406,46.1861267089844,23,6452,"north","Michigan",46,"violent crime","US","web"
"6431","michigan",-84.2248001098633,46.1689414978027,23,6453,"north","Michigan",46,"violent crime","US","web"
"6432","michigan",-84.1846923828125,46.1632080078125,23,6454,"north","Michigan",46,"violent crime","US","web"
"6433","michigan",-84.1388549804688,46.1632080078125,23,6455,"north","Michigan",46,"violent crime","US","web"
"6434","michigan",-84.1102066040039,46.1460227966309,23,6456,"north","Michigan",46,"violent crime","US","web"
"6435","michigan",-84.0586395263672,46.1116409301758,23,6457,"north","Michigan",46,"violent crime","US","web"
"6436","michigan",-84.0529098510742,46.1001853942871,23,6458,"north","Michigan",46,"violent crime","US","web"
"6437","michigan",-84.0471801757812,46.071533203125,23,6459,"north","Michigan",46,"violent crime","US","web"
"6438","michigan",-84.0242614746094,46.0486145019531,23,6460,"north","Michigan",46,"violent crime","US","web"
"6439","michigan",-84.0070724487305,46.0371589660645,23,6461,"north","Michigan",46,"violent crime","US","web"
"6440","michigan",-83.9669647216797,46.0199699401855,23,6462,"north","Michigan",46,"violent crime","US","web"
"6441","michigan",-83.9383163452148,46.0142402648926,23,6463,"north","Michigan",46,"violent crime","US","web"
"6442","michigan",-83.90966796875,45.9970512390137,23,6464,"north","Michigan",46,"violent crime","US","web"
"6443","michigan",-83.90966796875,45.9741325378418,23,6465,"north","Michigan",46,"violent crime","US","web"
"6444","michigan",-83.9325866699219,45.9684028625488,23,6466,"north","Michigan",46,"violent crime","US","web"
"6445","michigan",-83.9669647216797,45.9626770019531,23,6467,"north","Michigan",46,"violent crime","US","web"
"6446","michigan",-83.9956130981445,45.9684028625488,23,6468,"north","Michigan",46,"violent crime","US","web"
"6447","michigan",-84.0242614746094,45.9626770019531,23,6469,"north","Michigan",46,"violent crime","US","web"
"6448","michigan",-84.0414505004883,45.9569435119629,23,6470,"north","Michigan",46,"violent crime","US","web"
"6449","michigan",-84.0643692016602,45.9626770019531,23,6471,"north","Michigan",46,"violent crime","US","web"
"6450","michigan",-84.0815582275391,45.9741325378418,23,6472,"north","Michigan",46,"violent crime","US","web"
"6451","michigan",-84.098747253418,45.985595703125,23,6473,"north","Michigan",46,"violent crime","US","web"
"6452","michigan",-84.1388549804688,45.9798622131348,23,6474,"north","Michigan",46,"violent crime","US","web"
"6453","michigan",-84.1732330322266,45.9741325378418,23,6475,"north","Michigan",46,"violent crime","US","web"
"6454","michigan",-84.2018737792969,45.9741325378418,23,6476,"north","Michigan",46,"violent crime","US","web"
"6455","michigan",-84.2591705322266,45.985595703125,23,6477,"north","Michigan",46,"violent crime","US","web"
"6456","michigan",-84.3050079345703,45.9970512390137,23,6478,"north","Michigan",46,"violent crime","US","web"
"6457","michigan",-84.3279266357422,45.9913215637207,23,6479,"north","Michigan",46,"violent crime","US","web"
"6458","michigan",-84.3508453369141,45.985595703125,23,6480,"north","Michigan",46,"violent crime","US","web"
"6459","michigan",-84.3737640380859,45.9913215637207,23,6481,"north","Michigan",46,"violent crime","US","web"
"6460","michigan",-84.4081420898438,45.9970512390137,23,6482,"north","Michigan",46,"violent crime","US","web"
"6461","michigan",-84.4367904663086,45.9970512390137,23,6483,"north","Michigan",46,"violent crime","US","web"
"6462","michigan",-84.4482498168945,45.9913215637207,23,6484,"north","Michigan",46,"violent crime","US","web"
"6463","michigan",-84.4711685180664,45.9913215637207,23,6485,"north","Michigan",46,"violent crime","US","web"
"6464","michigan",-84.4883575439453,45.9798622131348,23,6486,"north","Michigan",46,"violent crime","US","web"
"6465","michigan",-84.5170059204102,45.985595703125,23,6487,"north","Michigan",46,"violent crime","US","web"
"6466","michigan",-84.5341949462891,46.0199699401855,23,6488,"north","Michigan",46,"violent crime","US","web"
"6467","michigan",-84.6029510498047,46.0199699401855,23,6489,"north","Michigan",46,"violent crime","US","web"
"6468","michigan",-84.6487808227539,46.0371589660645,23,6490,"north","Michigan",46,"violent crime","US","web"
"6469","michigan",-84.6831665039062,46.0256996154785,23,6491,"north","Michigan",46,"violent crime","US","web"
"6470","michigan",-84.6717071533203,45.9913215637207,23,6492,"north","Michigan",46,"violent crime","US","web"
"6471","michigan",-84.7118072509766,45.9684028625488,23,6493,"north","Michigan",46,"violent crime","US","web"
"6472","michigan",-84.7118072509766,45.9512138366699,23,6494,"north","Michigan",46,"violent crime","US","web"
"6473","michigan",-84.7060775756836,45.928295135498,23,6495,"north","Michigan",46,"violent crime","US","web"
"6474","michigan",-84.7175445556641,45.9111061096191,23,6496,"north","Michigan",46,"violent crime","US","web"
"6475","michigan",-84.7060775756836,45.8710021972656,23,6497,"north","Michigan",46,"violent crime","US","web"
"6476","michigan",-84.723274230957,45.8538131713867,23,6498,"north","Michigan",46,"violent crime","US","web"
"6477","michigan",-84.7519149780273,45.8595428466797,23,6499,"north","Michigan",46,"violent crime","US","web"
"6478","michigan",-84.7805633544922,45.8710021972656,23,6500,"north","Michigan",46,"violent crime","US","web"
"6479","michigan",-84.81494140625,45.8824615478516,23,6501,"north","Michigan",46,"violent crime","US","web"
"6480","michigan",-84.8264007568359,45.8996505737305,23,6502,"north","Michigan",46,"violent crime","US","web"
"6481","michigan",-84.8264007568359,45.9225692749023,23,6503,"north","Michigan",46,"violent crime","US","web"
"6482","michigan",-84.8722381591797,45.934024810791,23,6504,"north","Michigan",46,"violent crime","US","web"
"6483","michigan",-84.9066162109375,45.9397583007812,23,6505,"north","Michigan",46,"violent crime","US","web"
"6484","michigan",-84.9295349121094,45.9741325378418,23,6506,"north","Michigan",46,"violent crime","US","web"
"6485","michigan",-84.9810943603516,46.0142402648926,23,6507,"north","Michigan",46,"violent crime","US","web"
"6486","michigan",-85.0383987426758,46.0256996154785,23,6508,"north","Michigan",46,"violent crime","US","web"
"6487","michigan",-85.1071472167969,46.0428886413574,23,6509,"north","Michigan",46,"violent crime","US","web"
"6488","michigan",-85.175910949707,46.0486145019531,23,6510,"north","Michigan",46,"violent crime","US","web"
"6489","michigan",-85.2045516967773,46.0543479919434,23,6511,"north","Michigan",46,"violent crime","US","web"
"6490","michigan",-85.2618560791016,46.0658073425293,23,6512,"north","Michigan",46,"violent crime","US","web"
"6491","michigan",-85.3134155273438,46.0829963684082,23,6513,"north","Michigan",46,"violent crime","US","web"
"6492","michigan",-85.3535232543945,46.0829963684082,23,6514,"north","Michigan",46,"violent crime","US","web"
"6493","michigan",-85.3936309814453,46.0887260437012,23,6515,"north","Michigan",46,"violent crime","US","web"
"6494","michigan",-85.4337310791016,46.0772666931152,23,6516,"north","Michigan",46,"violent crime","US","web"
"6495","michigan",-85.4967651367188,46.0887260437012,23,6517,"north","Michigan",46,"violent crime","US","web"
"6496","michigan",-85.5597839355469,46.0486145019531,23,6518,"north","Michigan",46,"violent crime","US","web"
"6497","michigan",-85.6170806884766,45.9970512390137,23,6519,"north","Michigan",46,"violent crime","US","web"
"6498","michigan",-85.6571884155273,45.9798622131348,23,6520,"north","Michigan",46,"violent crime","US","web"
"6499","michigan",-85.6915664672852,45.9684028625488,23,6521,"north","Michigan",46,"violent crime","US","web"
"6500","michigan",-85.7545928955078,45.9741325378418,23,6522,"north","Michigan",46,"violent crime","US","web"
"6501","michigan",-85.8118896484375,45.9798622131348,23,6523,"north","Michigan",46,"violent crime","US","web"
"6502","michigan",-85.8519973754883,45.9684028625488,23,6524,"north","Michigan",46,"violent crime","US","web"
"6503","michigan",-85.8749160766602,45.9684028625488,23,6525,"north","Michigan",46,"violent crime","US","web"
"6504","michigan",-85.8921051025391,45.9626770019531,23,6526,"north","Michigan",46,"violent crime","US","web"
"6505","michigan",-85.9207534790039,45.9397583007812,23,6527,"north","Michigan",46,"violent crime","US","web"
"6506","michigan",-86.0066909790039,45.9626770019531,23,6528,"north","Michigan",46,"violent crime","US","web"
"6507","michigan",-86.1040954589844,45.9684028625488,23,6529,"north","Michigan",46,"violent crime","US","web"
"6508","michigan",-86.1728515625,45.9626770019531,23,6530,"north","Michigan",46,"violent crime","US","web"
"6509","michigan",-86.2587966918945,45.9397583007812,23,6531,"north","Michigan",46,"violent crime","US","web"
"6510","michigan",-86.2702560424805,45.9225692749023,23,6532,"north","Michigan",46,"violent crime","US","web"
"6511","michigan",-86.3046340942383,45.9111061096191,23,6533,"north","Michigan",46,"violent crime","US","web"
"6512","michigan",-86.3103637695312,45.8824615478516,23,6534,"north","Michigan",46,"violent crime","US","web"
"6513","michigan",-86.3218231201172,45.8710021972656,23,6535,"north","Michigan",46,"violent crime","US","web"
"6514","michigan",-86.3218231201172,45.8423538208008,23,6536,"north","Michigan",46,"violent crime","US","web"
"6515","michigan",-86.3332824707031,45.8137054443359,23,6537,"north","Michigan",46,"violent crime","US","web"
"6516","michigan",-86.356201171875,45.7907867431641,23,6538,"north","Michigan",46,"violent crime","US","web"
"6517","michigan",-86.4020385742188,45.7850570678711,23,6539,"north","Michigan",46,"violent crime","US","web"
"6518","michigan",-86.4249496459961,45.7793273925781,23,6540,"north","Michigan",46,"violent crime","US","web"
"6519","michigan",-86.4707870483398,45.7564086914062,23,6541,"north","Michigan",46,"violent crime","US","web"
"6520","michigan",-86.5051651000977,45.7449493408203,23,6542,"north","Michigan",46,"violent crime","US","web"
"6521","michigan",-86.5166244506836,45.7163047790527,23,6543,"north","Michigan",46,"violent crime","US","web"
"6522","michigan",-86.5681915283203,45.7048416137695,23,6544,"north","Michigan",46,"violent crime","US","web"
"6523","michigan",-86.5796585083008,45.676197052002,23,6545,"north","Michigan",46,"violent crime","US","web"
"6524","michigan",-86.6140289306641,45.6647338867188,23,6546,"north","Michigan",46,"violent crime","US","web"
"6525","michigan",-86.6082992553711,45.6360893249512,23,6547,"north","Michigan",46,"violent crime","US","web"
"6526","michigan",-86.619758605957,45.618896484375,23,6548,"north","Michigan",46,"violent crime","US","web"
"6527","michigan",-86.6426773071289,45.618896484375,23,6549,"north","Michigan",46,"violent crime","US","web"
"6528","michigan",-86.6598663330078,45.6303596496582,23,6550,"north","Michigan",46,"violent crime","US","web"
"6529","michigan",-86.7171630859375,45.6590042114258,23,6551,"north","Michigan",46,"violent crime","US","web"
"6530","michigan",-86.7171630859375,45.670467376709,23,6552,"north","Michigan",46,"violent crime","US","web"
"6531","michigan",-86.7171630859375,45.6933860778809,23,6553,"north","Michigan",46,"violent crime","US","web"
"6532","michigan",-86.6713256835938,45.7048416137695,23,6554,"north","Michigan",46,"violent crime","US","web"
"6533","michigan",-86.6484069824219,45.7678680419922,23,6555,"north","Michigan",46,"violent crime","US","web"
"6534","michigan",-86.5911102294922,45.7850570678711,23,6556,"north","Michigan",46,"violent crime","US","web"
"6535","michigan",-86.5796585083008,45.8251647949219,23,6557,"north","Michigan",46,"violent crime","US","web"
"6536","michigan",-86.53955078125,45.8652687072754,23,6558,"north","Michigan",46,"violent crime","US","web"
"6537","michigan",-86.53955078125,45.8824615478516,23,6559,"north","Michigan",46,"violent crime","US","web"
"6538","michigan",-86.5510025024414,45.8996505737305,23,6560,"north","Michigan",46,"violent crime","US","web"
"6539","michigan",-86.5681915283203,45.9053764343262,23,6561,"north","Michigan",46,"violent crime","US","web"
"6540","michigan",-86.6025695800781,45.8996505737305,23,6562,"north","Michigan",46,"violent crime","US","web"
"6541","michigan",-86.6426773071289,45.8423538208008,23,6563,"north","Michigan",46,"violent crime","US","web"
"6542","michigan",-86.6770553588867,45.8480834960938,23,6564,"north","Michigan",46,"violent crime","US","web"
"6543","michigan",-86.705696105957,45.8480834960938,23,6565,"north","Michigan",46,"violent crime","US","web"
"6544","michigan",-86.7630004882812,45.8710021972656,23,6566,"north","Michigan",46,"violent crime","US","web"
"6545","michigan",-86.7801895141602,45.8652687072754,23,6567,"north","Michigan",46,"violent crime","US","web"
"6546","michigan",-86.7801895141602,45.807975769043,23,6568,"north","Michigan",46,"violent crime","US","web"
"6547","michigan",-86.8202972412109,45.7678680419922,23,6569,"north","Michigan",46,"violent crime","US","web"
"6548","michigan",-86.8546752929688,45.7277603149414,23,6570,"north","Michigan",46,"violent crime","US","web"
"6549","michigan",-86.9119644165039,45.7163047790527,23,6571,"north","Michigan",46,"violent crime","US","web"
"6550","michigan",-86.9749908447266,45.6991119384766,23,6572,"north","Michigan",46,"violent crime","US","web"
"6551","michigan",-86.9692611694336,45.7277603149414,23,6573,"north","Michigan",46,"violent crime","US","web"
"6552","michigan",-86.9692611694336,45.7506790161133,23,6574,"north","Michigan",46,"violent crime","US","web"
"6553","michigan",-86.9749908447266,45.7850570678711,23,6575,"north","Michigan",46,"violent crime","US","web"
"6554","michigan",-86.9807205200195,45.8308944702148,23,6576,"north","Michigan",46,"violent crime","US","web"
"6555","michigan",-86.9348831176758,45.9053764343262,23,6577,"north","Michigan",46,"violent crime","US","web"
"6556","michigan",-86.9406204223633,45.9168395996094,23,6578,"north","Michigan",46,"violent crime","US","web"
"6557","michigan",-86.9635314941406,45.9168395996094,23,6579,"north","Michigan",46,"violent crime","US","web"
"6558","michigan",-87.0093688964844,45.8767318725586,23,6580,"north","Michigan",46,"violent crime","US","web"
"6559","michigan",-87.0265579223633,45.8423538208008,23,6581,"north","Michigan",46,"violent crime","US","web"
"6560","michigan",-87.078125,45.796516418457,23,6582,"north","Michigan",46,"violent crime","US","web"
"6561","michigan",-87.0666656494141,45.7564086914062,23,6583,"north","Michigan",46,"violent crime","US","web"
"6562","michigan",-87.072395324707,45.7334899902344,23,6584,"north","Michigan",46,"violent crime","US","web"
"6563","michigan",-87.083854675293,45.7163047790527,23,6585,"north","Michigan",46,"violent crime","US","web"
"6564","michigan",-87.1239624023438,45.7048416137695,23,6586,"north","Michigan",46,"violent crime","US","web"
"6565","michigan",-87.1869888305664,45.6475486755371,23,6587,"north","Michigan",46,"violent crime","US","web"
"6566","michigan",-87.2328262329102,45.5902519226074,23,6588,"north","Michigan",46,"violent crime","US","web"
"6567","michigan",-87.255744934082,45.5501441955566,23,6589,"north","Michigan",46,"violent crime","US","web"
"6568","michigan",-87.2958450317383,45.4928512573242,23,6590,"north","Michigan",46,"violent crime","US","web"
"6569","michigan",-87.3703308105469,45.3782577514648,23,6591,"north","Michigan",46,"violent crime","US","web"
"6570","michigan",-87.4218978881836,45.3037757873535,23,6592,"north","Michigan",46,"violent crime","US","web"
"6571","michigan",-87.5135726928711,45.217830657959,23,6593,"north","Michigan",46,"violent crime","US","web"
"6572","michigan",-87.5823287963867,45.1662635803223,23,6594,"north","Michigan",46,"violent crime","US","web"
"6573","michigan",-87.6052474975586,45.1261558532715,23,6595,"north","Michigan",46,"violent crime","US","web"
"6574","michigan",-87.5937881469727,45.0975074768066,23,6596,"north","Michigan",46,"violent crime","US","web"
"6575","michigan",-87.6281661987305,45.1089668273926,23,6597,"north","Michigan",46,"violent crime","US","web"
"6576","michigan",-87.6682739257812,45.1204261779785,23,6598,"north","Michigan",46,"violent crime","US","web"
"6577","michigan",-87.7026443481445,45.1548042297363,23,6599,"north","Michigan",46,"violent crime","US","web"
"6578","michigan",-87.7484817504883,45.1834526062012,23,6600,"north","Michigan",46,"violent crime","US","web"
"6579","michigan",-87.7484817504883,45.2063674926758,23,6601,"north","Michigan",46,"violent crime","US","web"
"6580","michigan",-87.7370223999023,45.2407493591309,23,6602,"north","Michigan",46,"violent crime","US","web"
"6581","michigan",-87.6969146728516,45.2980422973633,23,6603,"north","Michigan",46,"violent crime","US","web"
"6582","michigan",-87.6740036010742,45.349609375,23,6604,"north","Michigan",46,"violent crime","US","web"
"6583","michigan",-87.6969146728516,45.3782577514648,23,6605,"north","Michigan",46,"violent crime","US","web"
"6584","michigan",-87.7427520751953,45.3610687255859,23,6606,"north","Michigan",46,"violent crime","US","web"
"6585","michigan",-87.8344268798828,45.349609375,23,6607,"north","Michigan",46,"violent crime","US","web"
"6586","michigan",-87.8630752563477,45.349609375,23,6608,"north","Michigan",46,"violent crime","US","web"
"6587","michigan",-87.8974609375,45.3782577514648,23,6609,"north","Michigan",46,"violent crime","US","web"
"6588","michigan",-87.8745346069336,45.4069061279297,23,6610,"north","Michigan",46,"violent crime","US","web"
"6589","michigan",-87.8516235351562,45.4527397155762,23,6611,"north","Michigan",46,"violent crime","US","web"
"6590","michigan",-87.8229675292969,45.4928512573242,23,6612,"north","Michigan",46,"violent crime","US","web"
"6591","michigan",-87.8286972045898,45.532958984375,23,6613,"north","Michigan",46,"violent crime","US","web"
"6592","michigan",-87.8344268798828,45.5616035461426,23,6614,"north","Michigan",46,"violent crime","US","web"
"6593","michigan",-87.8115158081055,45.5845222473145,23,6615,"north","Michigan",46,"violent crime","US","web"
"6594","michigan",-87.8057861328125,45.6131706237793,23,6616,"north","Michigan",46,"violent crime","US","web"
"6595","michigan",-87.8172378540039,45.6360893249512,23,6617,"north","Michigan",46,"violent crime","US","web"
"6596","michigan",-87.8344268798828,45.6590042114258,23,6618,"north","Michigan",46,"violent crime","US","web"
"6597","michigan",-87.8115158081055,45.676197052002,23,6619,"north","Michigan",46,"violent crime","US","web"
"6598","michigan",-87.8057861328125,45.6876525878906,23,6620,"north","Michigan",46,"violent crime","US","web"
"6599","michigan",-87.8344268798828,45.7220306396484,23,6621,"north","Michigan",46,"violent crime","US","web"
"6600","michigan",-87.9031829833984,45.7564086914062,23,6622,"north","Michigan",46,"violent crime","US","web"
"6601","michigan",-87.977668762207,45.7735977172852,23,6623,"north","Michigan",46,"violent crime","US","web"
"6602","michigan",-88.0063171386719,45.7907867431641,23,6624,"north","Michigan",46,"violent crime","US","web"
"6603","michigan",-88.0235061645508,45.7907867431641,23,6625,"north","Michigan",46,"violent crime","US","web"
"6604","michigan",-88.0578842163086,45.7850570678711,23,6626,"north","Michigan",46,"violent crime","US","web"
"6605","michigan",-88.0865325927734,45.7907867431641,23,6627,"north","Michigan",46,"violent crime","US","web"
"6606","michigan",-88.1209106445312,45.80224609375,23,6628,"north","Michigan",46,"violent crime","US","web"
"6607","michigan",-88.1438293457031,45.8251647949219,23,6629,"north","Michigan",46,"violent crime","US","web"
"6608","michigan",-88.1438293457031,45.8480834960938,23,6630,"north","Michigan",46,"violent crime","US","web"
"6609","michigan",-88.1094436645508,45.8652687072754,23,6631,"north","Michigan",46,"violent crime","US","web"
"6610","michigan",-88.0979919433594,45.8824615478516,23,6632,"north","Michigan",46,"violent crime","US","web"
"6611","michigan",-88.1266403198242,45.9053764343262,23,6633,"north","Michigan",46,"violent crime","US","web"
"6612","michigan",-88.1266403198242,45.9225692749023,23,6634,"north","Michigan",46,"violent crime","US","web"
"6613","michigan",-88.1323699951172,45.928295135498,23,6635,"north","Michigan",46,"violent crime","US","web"
"6614","michigan",-88.161018371582,45.9397583007812,23,6636,"north","Michigan",46,"violent crime","US","web"
"6615","michigan",-88.1839370727539,45.9569435119629,23,6637,"north","Michigan",46,"violent crime","US","web"
"6616","michigan",-88.2584228515625,45.9626770019531,23,6638,"north","Michigan",46,"violent crime","US","web"
"6617","michigan",-88.344367980957,45.9684028625488,23,6639,"north","Michigan",46,"violent crime","US","web"
"6618","michigan",-88.3787384033203,45.985595703125,23,6640,"north","Michigan",46,"violent crime","US","web"
"6619","michigan",-88.4131164550781,45.9913215637207,23,6641,"north","Michigan",46,"violent crime","US","web"
"6620","michigan",-88.4704132080078,45.9970512390137,23,6642,"north","Michigan",46,"violent crime","US","web"
"6621","michigan",-88.5448989868164,46.0199699401855,23,6643,"north","Michigan",46,"violent crime","US","web"
"6622","michigan",-88.613655090332,46.0142402648926,23,6644,"north","Michigan",46,"violent crime","US","web"
"6623","michigan",-88.6422958374023,45.9970512390137,23,6645,"north","Michigan",46,"violent crime","US","web"
"6624","michigan",-88.6652221679688,45.9970512390137,23,6646,"north","Michigan",46,"violent crime","US","web"
"6625","michigan",-88.6938629150391,46.0085105895996,23,6647,"north","Michigan",46,"violent crime","US","web"
"6626","michigan",-88.7454299926758,46.0256996154785,23,6648,"north","Michigan",46,"violent crime","US","web"
"6627","michigan",-88.8141860961914,46.0314292907715,23,6649,"north","Michigan",46,"violent crime","US","web"
"6628","michigan",-88.8600234985352,46.0371589660645,23,6650,"north","Michigan",46,"violent crime","US","web"
"6629","michigan",-88.9345092773438,46.0772666931152,23,6651,"north","Michigan",46,"violent crime","US","web"
"6630","michigan",-88.9918060302734,46.1001853942871,23,6652,"north","Michigan",46,"violent crime","US","web"
"6631","michigan",-89.0376434326172,46.123104095459,23,6653,"north","Michigan",46,"violent crime","US","web"
"6632","michigan",-89.066291809082,46.128833770752,23,6654,"north","Michigan",46,"violent crime","US","web"
"6633","michigan",-89.1063919067383,46.1402893066406,23,6655,"north","Michigan",46,"violent crime","US","web"
"6634","michigan",-89.34130859375,46.1689414978027,23,6656,"north","Michigan",46,"violent crime","US","web"
"6635","michigan",-89.6850814819336,46.249153137207,23,6657,"north","Michigan",46,"violent crime","US","web"
"6636","michigan",-89.8856201171875,46.2835311889648,23,6658,"north","Michigan",46,"violent crime","US","web"
"6637","michigan",-89.9199905395508,46.2835311889648,23,6659,"north","Michigan",46,"violent crime","US","web"
"6638","michigan",-90.0918807983398,46.3236389160156,23,6660,"north","Michigan",46,"violent crime","US","web"
"6639","michigan",-90.1205368041992,46.3350982666016,23,6661,"north","Michigan",46,"violent crime","US","web"
"6640","michigan",-90.1319885253906,46.3408241271973,23,6662,"north","Michigan",46,"violent crime","US","web"
"6641","michigan",-90.1377182006836,46.3923950195312,23,6663,"north","Michigan",46,"violent crime","US","web"
"6642","michigan",-90.1720962524414,46.4496879577637,23,6664,"north","Michigan",46,"violent crime","US","web"
"6643","michigan",-90.2007522583008,46.4840660095215,23,6665,"north","Michigan",46,"violent crime","US","web"
"6644","michigan",-90.2179336547852,46.5012550354004,23,6666,"north","Michigan",46,"violent crime","US","web"
"6645","michigan",-90.240852355957,46.5069847106934,23,6667,"north","Michigan",46,"violent crime","US","web"
"6646","michigan",-90.2981491088867,46.5127143859863,23,6668,"north","Michigan",46,"violent crime","US","web"
"6647","michigan",-90.3153381347656,46.5127143859863,23,6669,"north","Michigan",46,"violent crime","US","web"
"6648","michigan",-90.3267974853516,46.5299034118652,23,6670,"north","Michigan",46,"violent crime","US","web"
"6649","michigan",-90.3382568359375,46.5413627624512,23,6671,"north","Michigan",46,"violent crime","US","web"
"6650","michigan",-90.3783645629883,46.5356330871582,23,6672,"north","Michigan",46,"violent crime","US","web"
"6651","michigan",-90.4070129394531,46.5413627624512,23,6673,"north","Michigan",46,"violent crime","US","web"
"6652","michigan",-90.4127349853516,46.5585517883301,23,6674,"north","Michigan",46,"violent crime","US","web"
"6653","michigan",-83.4455718994141,41.7514343261719,24,6676,"south","Michigan",46,"violent crime","US","web"
